RkiSH Verwaltung Heide	Esmarchstraße 50	25746 Heide
Rettung Dithmarschen 10-18-01	MTW	
Rettung Dithmarschen 10-18-02	MTW	
		
DI-RW-11 Heide	Esmarchstraße 50	25746 Heide
Rettung Dithmarschen 11/82-01	NEF	
Rettung Dithmarschen 11/85-01	KTW	
Rettung Dithmarschen 10/10-01	KdoW ORGL	personengebunden und nicht immer an der Wache
Rettung Dithmarschen 10/10-02	KdoW LNA	LNA Nord, im wöchentlichen Wechsel mit LNA Süd Brunsbüttel
Rettung Dithmarschen 10/82-01	Reserve NEF	
Rettung Dithmarschen 10/10-04	KdoW	Reserve/A-Dienst
Rettung Dithmarschen 02/01-07	KdoW	A-Dienst über ORGL, evtl. auch R D 1/1
		
DI-RW-12 Wrohm	Raiffeisenstraße 3	25799 Wrohm
Rettung Dithmarschen 12/83-01	RTW	
Rettung Dithmarschen 12/83-02	RTW	
		
DI-RW-13 Brunsbüttel	Delbrückstraße 2	25541 Brunsbüttel
Rettung Dithmarschen 13/82-01	NEF	
	LNA Süd	im wöchentlichen Wechsel mit LNA Nord (Heide)
		
DI-RW-13 Westerbüttel	Fritz-Staiger-Straße 30	25541 Westerbüttel
Rettung Dithmarschen 13/83-01	RTW	
Rettung Dithmarschen 13/83-02	RTW	
		
DI-RW-14 Trennewurth	Op de Meent 2a	25693 Trennewurth
Rettung Dithmarschen 14/83-01	RTW	
Rettung Dithmarschen 14/83-02	RTW	
Rettung Dithmarschen 10/83-04	RTW Reserve	
Rettung Dithmarschen 10/18-03	MTW	
		
DI-RW-15 St. Michaelisdonn	Zuckerstraße 24	25693 St. Michaelisdonn
Rettung Dithmarschen 15/83-01	RTW	
Rettung Dithmarschen 15/85-01	KTW	
		
DI-RW-16 Krumstedt	Hauptstraße 35	25727 Krumstedt
Rettung Dithmarschen 16/83-01	RTW	
Rettung Dithmarschen 16/83-02	RTW	
		
DI-RW-17 Heide-Süd	Dösenweg 1	25770 Hemmingstedt
Rettung Dithmarschen 17/83-01	RTW	
Rettung Dithmarschen 17/83-02	RTW	
Rettung Dithmarschen 17/85-01	KTW	
		
DI-RW-18 Westerdeichstrich	Dorfstraße 1	25761 Westerdeichstrich
Rettung Dithmarschen 18/83-01	RTW	
Rettung Dithmarschen 18/83-02	RTW	
		
DI-RW-19 Ostrohe	Am Steenoben 2	25746 Ostrohe
Rettung Dithmarschen 19/83-01	RTW	
Rettung Dithmarschen 19/83-02	RTW	
Rettung Dithmarschen 10/83-01	Ersatz-RTW	
Rettung Dithmarschen 10/83-02	Ersatz-RTW	
		
Landkreis Dithmarschen		
Kreis Dithmarschen 01-10-01	KdoW	
Kreis Dithmarschen 01-11-01	ELW	
		
DRK KV Dithmarschen		
Rotkreuz Dithmarschen 10-10-01	KdoW	
		
DRK OV Heide	Poststraße 7	25746 Heide
Rotkreuz Dithmarschen 10-11-01	ELW 1	KatS
Rotkreuz Dithmarschen 11-11-01	ELW 1	
Rotkreuz Dithmarschen 11-83-01	RTW	
Rotkreuz Dithmarschen 11-85-01	KTW	
Rotkreuz Dithmarschen 11-92-01	4-KTW	
Rotkreuz Dithmarschen 11-95-01	GW-San (Bund)	
Rotkreuz Dithmarschen 11-98-01	GW-Betr	
Rotkreuz Dithmarschen 11-98-02	GW-Betr	
Rotkreuz Dithmarschen 11-98-03	GW-Betr	
		
DRK OV Albersdorf	Bahnhofstraße 23a	25767 Albersdorf
Rotkreuz Dithmarschen 12/14-01	ELW 1/MZF	
Rotkreuz Dithmarschen 12/98-01	Bt-LKW	
Rotkreuz Dithmarschen 12/98-02	Bt-LKW	
Rotkreuz Dithmarschen 12/99-01	Bt-Kombi	
	Anhänger	
	Anhänger	
	Anhänger	
	FKH Kärcher (MFK)	
	FKH Progress 57/5	
	FKH Progress 57/5	
	FKH TEX-100	
	OV-Kombi	Fiat Scudo
	Boot	
		
DRK OV Brunsbüttel	Von-Humboldt-Platz 11	25541 Brunsbüttel
Rotkreuz Dithmarschen 13-83-01	RTW	
Rotkreuz Dithmarschen 13-90-01	KTW-B	
Rotkreuz Dithmarschen 13-90-02	KTW-B	
Rotkreuz Dithmarschen 13-90-03	KTW-B	
Rotkreuz Dithmarschen 13-92-01	KTW-4	
		
DRK OV St. Michaelisdonn	Bahnhofstraße 28	25693 St. Michaelisdonn
Rotkreuz Dithmarschen 15-17-01	PKW	
Rotkreuz Dithmarschen 15-90-01	NKTW	
Rotkreuz Dithmarschen 15-92-01	KTW4	
Rotkreuz Dithmarschen 15-99-01	Bt-Kombi	
		
DRK OV Weddingstedt		Weddingstedt
Rotkreuz Dithmarschen 19-18-01	MTW	
Rotkreuz Dithmarschen 19-98-01	GW-Bt	
		
		
DLRG OG Heide	Peter-Bur-Straße 14	25746 Heide

DLRG OG Burg	Bahnhofstraße 86	25712 Burg
Rettungshundestaffel		
	Boot	
DLRG OG Südermarsch	Elsa-Brandström-Str. 11	25709 Marne
		
DLRG OG Meldorf	Am Nußgang 19	25746 Heide
		
DLRG OG Hemmingstedt	Königsbergerstraße 11	25770 Hemmingstedt
		
DLRG OG Büsum/Wesselburen	Wasserholm 8	25761 Büsumer Deichhausen
		Spendensuche für 1.MTW läuft